step,controller,intersection,queue
93,max_pressure,n1_3,4.333333333333334
93,max_pressure,n2_0,8.095193438915723
93,max_pressure,n2_1,15.0
93,max_pressure,n2_2,17.07753379558612
93,max_pressure,n2_3,7.894754163770809
93,max_pressure,n3_0,0.0
93,max_pressure,n3_1,8.095193438915723
93,max_pressure,n3_2,2.561420830437476
93,max_pressure,n3_3,0.0
94,max_pressure,n0_0,0.0
94,max_pressure,n0_1,3.204180917752133
94,max_pressure,n0_2,6.820833742085572
94,max_pressure,n0_3,0.0
94,max_pressure,n1_0,7.8708475844188
94,max_pressure,n1_1,14.788196132829238
94,max_pressure,n1_2,15.275823638744104
94,max_pressure,n1_3,6.820833742085572
94,max_pressure,n2_0,3.333333333333333
94,max_pressure,n2_1,19.204180917752133
94,max_pressure,n2_2,21.88375634462689
94,max_pressure,n2_3,5.609156972077437
94,max_pressure,n3_0,0.0
94,max_pressure,n3_1,1.3333333333333333
94,max_pressure,n3_2,1.2758236387441038
94,max_pressure,n3_3,0.0
95,max_pressure,n0_0,0.0
95,max_pressure,n0_1,5.644796396450026
95,max_pressure,n0_2,1.0
95,max_pressure,n0_3,0.0
95,max_pressure,n1_0,2.978129729783359
95,max_pressure,n1_1,24.07602916570138
95,max_pressure,n1_2,18.92062003519413
95,max_pressure,n1_3,4.0
95,max_pressure,n2_0,6.401393639250711
95,max_pressure,n2_1,20.739029892653406
95,max_pressure,n2_2,25.845838083695156
95,max_pressure,n2_3,4.07236322598674
95,max_pressure,n3_0,0.0
95,max_pressure,n3_1,6.401393639250711
95,max_pressure,n3_2,7.07236322598674
95,max_pressure,n3_3,0.0
96,max_pressure,n0_0,0.0
96,max_pressure,n0_1,2.9512689811597195
96,max_pressure,n0_2,6.30687334506471
96,max_pressure,n0_3,0.0
96,max_pressure,n1_0,9.284602314493053
96,max_pressure,n1_1,15.758607879581366
96,max_pressure,n1_2,27.94861269456505
96,max_pressure,n1_3,6.30687334506471
96,max_pressure,n2_0,2.0
96,max_pressure,n2_1,26.02363220714646
96,max_pressure,n2_2,22.103821021038897
96,max_pressure,n2_3,9.615279361231718
96,max_pressure,n3_0,0.0
96,max_pressure,n3_1,2.6666666666666665
96,max_pressure,n3_2,2.615279361231718
96,max_pressure,n3_3,0.0
97,max_pressure,n0_0,0.0
97,max_pressure,n0_1,6.296296296296296
97,max_pressure,n0_2,2.333333333333333
97,max_pressure,n0_3,0.0
97,max_pressure,n1_0,2.629629629629629
97,max_pressure,n1_1,28.227173399354726
97,max_pressure,n1_2,27.244908990861347
97,max_pressure,n1_3,4.333333333333333
97,max_pressure,n2_0,8.67454406904882
97,max_pressure,n2_1,16.47905145145741
97,max_pressure,n2_2,24.31708966038657
97,max_pressure,n2_3,2.812384784790744
97,max_pressure,n3_0,0.0
97,max_pressure,n3_1,8.67454406904882
97,max_pressure,n3_2,7.812384784790744
97,max_pressure,n3_3,0.0
98,max_pressure,n0_0,0.0
98,max_pressure,n0_1,3.1787952191197144
98,max_pressure,n0_2,9.081636330287115
98,max_pressure,n0_3,0.0
98,max_pressure,n1_0,9.178795219119714
98,max_pressure,n1_1,14.166675790669736
98,max_pressure,n1_2,21.216807664573302
98,max_pressure,n1_3,9.081636330287115
98,max_pressure,n2_0,3.8263504838191364
98,max_pressure,n2_1,23.512128552453046
98,max_pressure,n2_2,21.098765432098766
98,max_pressure,n2_3,7.2168076645733015
98,max_pressure,n3_0,0.0
98,max_pressure,n3_1,3.8263504838191364
98,max_pressure,n3_2,2.8834743312399684
98,max_pressure,n3_3,0.0
99,max_pressure,n0_0,0.0
99,max_pressure,n0_1,1.6239199290257462
99,max_pressure,n0_2,1.666666666666667
99,max_pressure,n0_3,0.0
99,max_pressure,n1_0,4.957253262359079
99,max_pressure,n1_1,21.961582670259162
99,max_pressure,n1_2,21.883474331239967
99,max_pressure,n1_3,4.333333333333333
99,max_pressure,n2_0,3.6666666666666665
99,max_pressure,n2_1,27.42822955143764
99,max_pressure,n2_2,17.88888888888889
99,max_pressure,n2_3,3.625514403292181
99,max_pressure,n3_0,0.0
99,max_pressure,n3_1,2.0
99,max_pressure,n3_2,8.958847736625515
99,max_pressure,n3_3,0.0
100,max_pressure,n0_0,0.0
100,max_pressure,n0_1,5.653860890086387
100,max_pressure,n0_2,7.294491443746655
100,max_pressure,n0_3,0.0
100,max_pressure,n1_0,4.320527556753054
100,max_pressure,n1_1,20.61410735595516
100,max_pressure,n1_2,19.616823853049347
100,max_pressure,n1_3,7.294491443746655
100,max_pressure,n2_0,9.142743183812545
100,max_pressure,n2_1,21.0
100,max_pressure,n2_2,16.823127271604044
100,max_pressure,n2_3,6.962962962962962
100,max_pressure,n3_0,0.0
100,max_pressure,n3_1,9.142743183812545
100,max_pressure,n3_2,2.296296296296296
100,max_pressure,n3_3,0.0
101,max_pressure,n0_0,0.0
101,max_pressure,n0_1,3.3944601108785144
101,max_pressure,n0_2,2.0
101,max_pressure,n0_3,0.0
101,max_pressure,n1_0,9.394460110878514
101,max_pressure,n1_1,21.09739368998628
101,max_pressure,n1_2,21.616823853049347
101,max_pressure,n1_3,3.333333333333333
101,max_pressure,n2_0,5.0
101,max_pressure,n2_1,21.43149714791555
101,max_pressure,n2_2,26.3786828271596
101,max_pressure,n2_3,3.0370370370370368
101,max_pressure,n3_0,0.0
101,max_pressure,n3_1,2.333333333333333
101,max_pressure,n3_2,6.037037037037036
101,max_pressure,n3_3,0.0
102,max_pressure,n0_0,0.0
102,max_pressure,n0_1,7.921353452217649
102,max_pressure,n0_2,7.205607951016449
102,max_pressure,n0_3,0.0
102,max_pressure,n1_0,3.921353452217649
102,max_pressure,n1_1,21.22222222222222
102,max_pressure,n1_2,28.93646995015974
102,max_pressure,n1_3,7.205607951016449
102,max_pressure,n2_0,7.143832382638516
102,max_pressure,n2_1,15.0
102,max_pressure,n2_2,20.79388477809941
102,max_pressure,n2_3,10.015116497942088
102,max_pressure,n3_0,0.0
102,max_pressure,n3_1,7.143832382638516
102,max_pressure,n3_2,4.015116497942088
102,max_pressure,n3_3,0.0
103,max_pressure,n0_0,0.0
103,max_pressure,n0_1,2.8847736625514395
103,max_pressure,n0_2,5.978823316719913
103,max_pressure,n0_3,0.0
103,max_pressure,n1_0,7.8847736625514395
103,max_pressure,n1_1,16.572940067215264
103,max_pressure,n1_2,25.333333333333332
103,max_pressure,n1_3,5.978823316719913
103,max_pressure,n2_0,4.333333333333333
103,max_pressure,n2_1,25.29075820589437
103,max_pressure,n2_2,15.883048965476501
103,max_pressure,n2_3,3.072651210009598
103,max_pressure,n3_0,0.0
103,max_pressure,n3_1,0.3333333333333336
103,max_pressure,n3_2,7.405984543342932
103,max_pressure,n3_3,0.0
104,max_pressure,n0_0,0.0
104,max_pressure,n0_1,5.078189300411522
104,max_pressure,n0_2,2.6666666666666665
104,max_pressure,n0_3,0.0
104,max_pressure,n1_0,2.7448559670781894
104,max_pressure,n1_1,21.473700347095004
104,max_pressure,n1_2,20.159055238657285
104,max_pressure,n1_3,4.0
104,max_pressure,n2_0,8.430252735298122
104,max_pressure,n2_1,10.333333333333332
104,max_pressure,n2_2,20.26870903825636
104,max_pressure,n2_3,5.747532604912427
104,max_pressure,n3_0,0.0
104,max_pressure,n3_1,8.430252735298122
104,max_pressure,n3_2,2.747532604912428
104,max_pressure,n3_3,0.0
105,max_pressure,n0_0,0.0
105,max_pressure,n0_1,3.335012944215787
105,max_pressure,n0_2,6.719685079552428
105,max_pressure,n0_3,0.0
105,max_pressure,n1_0,8.66834627754912
105,max_pressure,n1_1,13.828950160529564
105,max_pressure,n1_2,17.333333333333332
105,max_pressure,n1_3,6.719685079552428
105,max_pressure,n2_0,2.333333333333333
105,max_pressure,n2_1,22.104052216684412
105,max_pressure,n2_2,22.320987654320987
105,max_pressure,n2_3,3.102372605801961
105,max_pressure,n3_0,0.0
105,max_pressure,n3_1,1.6666666666666665
105,max_pressure,n3_2,8.10237260580196
105,max_pressure,n3_3,0.0
106,max_pressure,n0_0,0.0
106,max_pressure,n0_1,4.156220504815881
106,max_pressure,n0_2,1.3333333333333333
106,max_pressure,n0_3,0.0
106,max_pressure,n1_0,2.8228871714825474
106,max_pressure,n1_1,16.394412848015907
106,max_pressure,n1_2,23.47675091176604
106,max_pressure,n1_3,2.0
106,max_pressure,n2_0,7.368017405561471
106,max_pressure,n2_1,15.666666666666668
106,max_pressure,n2_2,18.35995630376466
106,max_pressure,n2_3,8.987197073616827
106,max_pressure,n3_0,0.0
106,max_pressure,n3_1,7.368017405561471
106,max_pressure,n3_2,2.653863740283493
106,max_pressure,n3_3,0.0
107,max_pressure,n0_0,0.0
107,max_pressure,n0_1,2.231207326471751
107,max_pressure,n0_2,7.825583637255346
107,max_pressure,n0_3,0.0
107,max_pressure,n1_0,6.564540659805084
107,max_pressure,n1_1,18.696523226472927
107,max_pressure,n1_2,14.333333333333332
107,max_pressure,n1_3,7.825583637255346
107,max_pressure,n2_0,3.6666666666666665
107,max_pressure,n2_1,21.4621172487397
107,max_pressure,n2_2,21.163744483010554
107,max_pressure,n2_3,2.230909922267947
107,max_pressure,n3_0,0.0
107,max_pressure,n3_1,1.6666666666666665
107,max_pressure,n3_2,7.230909922267947
107,max_pressure,n3_3,0.0
108,max_pressure,n0_0,0.0
108,max_pressure,n0_1,6.011374733977995
108,max_pressure,n0_2,2.6666666666666665
108,max_pressure,n0_3,0.0
108,max_pressure,n1_0,3.0113747339779953
108,max_pressure,n1_1,19.85048010973937
108,max_pressure,n1_2,23.011561357409377
108,max_pressure,n1_3,2.0
108,max_pressure,n2_0,7.154039082913233
108,max_pressure,n2_1,23.666666666666664
108,max_pressure,n2_2,20.46247594376254
108,max_pressure,n2_3,7.666853290098049
108,max_pressure,n3_0,0.0
108,max_pressure,n3_1,7.154039082913233
108,max_pressure,n3_2,3.000186623431383
108,max_pressure,n3_3,0.0
109,max_pressure,n0_0,0.0
109,max_pressure,n0_1,3.1096885637352027
109,max_pressure,n0_2,7.670520452469792
109,max_pressure,n0_3,0.0
109,max_pressure,n1_0,6.776355230401869
109,max_pressure,n1_1,17.41036551523311
109,max_pressure,n1_2,17.333333333333332
109,max_pressure,n1_3,7.670520452469792
109,max_pressure,n2_0,3.333333333333333
109,max_pressure,n2_1,22.719638990196223
109,max_pressure,n2_2,23.74752735348325
109,max_pressure,n2_3,2.6099504264610234
109,max_pressure,n3_0,0.0
109,max_pressure,n3_1,3.333333333333333
109,max_pressure,n3_2,8.27661709312769
109,max_pressure,n3_3,0.0
110,max_pressure,n0_0,0.0
110,max_pressure,n0_1,4.729360361733475
110,max_pressure,n0_2,2.6666666666666665
110,max_pressure,n0_3,0.0
110,max_pressure,n1_0,3.7293603617334754
110,max_pressure,n1_1,19.536712349964134
110,max_pressure,n1_2,23.16245747208219
110,max_pressure,n1_3,2.333333333333333
110,max_pressure,n2_0,7.5732129967320745
110,max_pressure,n2_1,18.0
110,max_pressure,n2_2,13.70702109923773
110,max_pressure,n2_3,9.09976377701538
110,max_pressure,n3_0,0.0
110,max_pressure,n3_1,7.5732129967320745
110,max_pressure,n3_2,3.0997637770153794
110,max_pressure,n3_3,0.0
111,max_pressure,n0_0,0.0
111,max_pressure,n0_1,3.0740948100108945
111,max_pressure,n0_2,7.720819157360728
111,max_pressure,n0_3,0.0
111,max_pressure,n1_0,6.4074281433442275
111,max_pressure,n1_1,17.2365714011588
111,max_pressure,n1_2,22.0
111,max_pressure,n1_3,7.720819157360728
111,max_pressure,n2_0,4.666666666666666
111,max_pressure,n2_1,19.8901734841566
111,max_pressure,n2_2,24.057460752934002
111,max_pressure,n2_3,2.8160786741457025
111,max_pressure,n3_0,0.0
111,max_pressure,n3_1,2.333333333333333
111,max_pressure,n3_2,6.482745340812369
111,max_pressure,n3_3,0.0
112,max_pressure,n0_0,0.0
112,max_pressure,n0_1,5.1048093066438165
112,max_pressure,n0_2,3.0
112,max_pressure,n0_3,0.0
112,max_pressure,n1_0,3.7714759733104835
112,max_pressure,n1_1,20.08305859483147
112,max_pressure,n1_2,22.85773766557736
112,max_pressure,n1_3,4.0
112,max_pressure,n2_0,6.630057828052198
112,max_pressure,n2_1,20.66666666666667
112,max_pressure,n2_2,20.267818390581454
112,max_pressure,n2_3,10.752928358933541
112,max_pressure,n3_0,0.0
112,max_pressure,n3_1,6.630057828052198
112,max_pressure,n3_2,3.4195950256002074
112,max_pressure,n3_3,0.0
113,max_pressure,n0_0,0.0
113,max_pressure,n0_1,3.9740478270757826
113,max_pressure,n0_2,7.619245888525786
113,max_pressure,n0_3,0.0
113,max_pressure,n1_0,6.974047827075783
113,max_pressure,n1_1,17.967446788804192
113,max_pressure,n1_2,18.0
113,max_pressure,n1_3,7.619245888525786
113,max_pressure,n2_0,6.333333333333333
113,max_pressure,n2_1,23.906939719120246
113,max_pressure,n2_2,25.28185692777379
113,max_pressure,n2_3,3.2662252253777933
113,max_pressure,n3_0,0.0
113,max_pressure,n3_1,1.666666666666667
113,max_pressure,n3_2,8.266225225377793
113,max_pressure,n3_3,0.0
114,max_pressure,n0_0,0.0
114,max_pressure,n0_1,6.053638371201374
114,max_pressure,n0_2,3.333333333333333
114,max_pressure,n0_3,0.0
114,max_pressure,n1_0,4.053638371201374
114,max_pressure,n1_1,21.673051194770444
114,max_pressure,n1_2,24.876685942684063
114,max_pressure,n1_3,2.333333333333333
114,max_pressure,n2_0,7.968979906373414
114,max_pressure,n2_1,19.333333333333336
114,max_pressure,n2_2,17.248507933462086
114,max_pressure,n2_3,10.823047571482691
114,max_pressure,n3_0,0.0
114,max_pressure,n3_1,7.968979906373414
114,max_pressure,n3_2,3.489714238149358
114,max_pressure,n3_3,0.0
115,max_pressure,n0_0,0.0
115,max_pressure,n0_1,3.4910661139555783
115,max_pressure,n0_2,8.292228647561355
115,max_pressure,n0_3,0.0
115,max_pressure,n1_0,6.491066113955578
115,max_pressure,n1_1,22.140868710064606
115,max_pressure,n1_2,13.666666666666668
115,max_pressure,n1_3,8.292228647561355
115,max_pressure,n2_0,4.0
115,max_pressure,n2_1,25.317526407286373
115,max_pressure,n2_2,23.453673177203495
115,max_pressure,n2_3,2.826460293330794
115,max_pressure,n3_0,0.0
115,max_pressure,n3_1,2.6666666666666665
115,max_pressure,n3_2,9.49312695999746
115,max_pressure,n3_3,0.0
116,max_pressure,n0_0,0.0
116,max_pressure,n0_1,6.955506506523458
116,max_pressure,n0_2,1.3333333333333333
116,max_pressure,n0_3,0.0
116,max_pressure,n1_0,3.955506506523458
116,max_pressure,n1_1,16.883169288271162
116,max_pressure,n1_2,27.100771079902245
116,max_pressure,n1_3,2.6666666666666665
116,max_pressure,n2_0,8.439175469095456
116,max_pressure,n2_1,20.333333333333332
116,max_pressure,n2_2,12.84823482838565
116,max_pressure,n2_3,10.478597906712123
116,max_pressure,n3_0,0.0
116,max_pressure,n3_1,8.439175469095456
116,max_pressure,n3_2,3.14526457337879
116,max_pressure,n3_3,0.0
117,max_pressure,n0_0,0.0
117,max_pressure,n0_1,3.0914497301647437
117,max_pressure,n0_2,9.033590359967416
117,max_pressure,n0_3,0.0
117,max_pressure,n1_0,4.424783063498077
117,max_pressure,n1_1,19.990574955569862
117,max_pressure,n1_2,19.666666666666668
117,max_pressure,n1_3,9.033590359967416
117,max_pressure,n2_0,5.333333333333333
117,max_pressure,n2_1,22.430742882520452
117,max_pressure,n2_2,23.815524206826346
117,max_pressure,n2_3,2.339293152355708
117,max_pressure,n3_0,0.0
117,max_pressure,n3_1,2.333333333333333
117,max_pressure,n3_2,7.672626485689041
117,max_pressure,n3_3,0.0
118,max_pressure,n0_0,0.0
118,max_pressure,n0_1,5.758495588147865
118,max_pressure,n0_2,2.333333333333333
118,max_pressure,n0_3,0.0
118,max_pressure,n1_0,4.425162254814532
118,max_pressure,n1_1,18.050408130800385
118,max_pressure,n1_2,22.25750293414293
118,max_pressure,n1_3,3.0
118,max_pressure,n2_0,7.476914294173484
118,max_pressure,n2_1,24.666666666666668
118,max_pressure,n2_2,22.12676319000718
118,max_pressure,n2_3,9.832340679328397
118,max_pressure,n3_0,0.0
118,max_pressure,n3_1,7.476914294173484
118,max_pressure,n3_2,3.4990073459950644
118,max_pressure,n3_3,0.0
119,max_pressure,n0_0,0.0
119,max_pressure,n0_1,3.6828071748198647
119,max_pressure,n0_2,7.419167644714309
119,max_pressure,n0_3,0.0
119,max_pressure,n1_0,5.016140508153198
119,max_pressure,n1_1,26.057211277228035
119,max_pressure,n1_2,13.666666666666668
119,max_pressure,n1_3,7.419167644714309
119,max_pressure,n2_0,6.333333333333333
119,max_pressure,n2_1,22.90008567554469
119,max_pressure,n2_2,33.83887066165976
119,max_pressure,n2_3,2.883945167391495
119,max_pressure,n3_0,0.0
119,max_pressure,n3_1,3.6666666666666665
119,max_pressure,n3_2,10.217278500724827
119,max_pressure,n3_3,0.0
120,max_pressure,n0_0,0.0
120,max_pressure,n0_1,7.33399553544693
120,max_pressure,n0_2,3.333333333333333
120,max_pressure,n0_3,0.0
120,max_pressure,n1_0,5.000662202113597
120,max_pressure,n1_1,20.238761948906628
120,max_pressure,n1_2,27.825638098057826
120,max_pressure,n1_3,2.333333333333333
120,max_pressure,n2_0,7.63336189184823
120,max_pressure,n2_1,23.0
120,max_pressure,n2_2,17.147100920989242
120,max_pressure,n2_3,11.824975895944231
120,max_pressure,n3_0,0.0
120,max_pressure,n3_1,7.63336189184823
120,max_pressure,n3_2,4.158309229277564
120,max_pressure,n3_3,0.0
121,max_pressure,n0_0,0.0
121,max_pressure,n0_1,3.5739637791846364
121,max_pressure,n0_2,9.275212699352608
121,max_pressure,n0_3,0.0
121,max_pressure,n1_0,6.573963779184636
121,max_pressure,n1_1,23.902973687778573
121,max_pressure,n1_2,11.333333333333334
121,max_pressure,n1_3,9.275212699352608
121,max_pressure,n2_0,6.666666666666666
121,max_pressure,n2_1,26.584166992682544
121,max_pressure,n2_2,29.005600903422263
121,max_pressure,n2_3,2.6768698801645776
121,max_pressure,n3_0,0.0
121,max_pressure,n3_1,4.333333333333333
121,max_pressure,n3_2,10.01020321349791
121,max_pressure,n3_3,0.0
122,max_pressure,n0_0,0.0
122,max_pressure,n0_1,6.838956870450906
122,max_pressure,n0_2,1.3333333333333333
122,max_pressure,n0_3,0.0
122,max_pressure,n1_0,5.505623537117573
122,max_pressure,n1_1,20.611726369814047
122,max_pressure,n1_2,29.544453963949408
122,max_pressure,n1_3,1.0000000000000002
122,max_pressure,n2_0,8.861388997560848
122,max_pressure,n2_1,20.333333333333336
122,max_pressure,n2_2,16.191541993766077
122,max_pressure,n2_3,12.372163760165169
122,max_pressure,n3_0,0.0
122,max_pressure,n3_1,8.861388997560848
122,max_pressure,n3_2,4.3721637601651695
122,max_pressure,n3_3,0.0
123,max_pressure,n0_0,0.0
123,max_pressure,n0_1,2.9064788032530626
123,max_pressure,n0_2,9.848151321316468
123,max_pressure,n0_3,0.0
123,max_pressure,n1_0,5.239812136586396
123,max_pressure,n1_1,26.460788991221026
123,max_pressure,n1_2,19.0
123,max_pressure,n1_3,9.848151321316468
123,max_pressure,n2_0,4.0
123,max_pressure,n2_1,21.98062645533976
123,max_pressure,n2_2,20.24875132765629
123,max_pressure,n2_3,1.7408143187533622
123,max_pressure,n3_0,0.0
123,max_pressure,n3_1,3.0
123,max_pressure,n3_2,7.407480985420028
123,max_pressure,n3_3,0.0
124,max_pressure,n0_0,0.0
124,max_pressure,n0_1,7.297429986684952
124,max_pressure,n0_2,4.333333333333333
124,max_pressure,n0_3,0.0
124,max_pressure,n1_0,4.297429986684952
124,max_pressure,n1_1,27.370992692972845
124,max_pressure,n1_2,26.620462999186948
124,max_pressure,n1_3,2.333333333333333
124,max_pressure,n2_0,7.326875485113252
124,max_pressure,n2_1,21.0
124,max_pressure,n2_2,23.137367446790208
124,max_pressure,n2_3,11.323033012501996
124,max_pressure,n3_0,0.0
124,max_pressure,n3_1,7.326875485113252
124,max_pressure,n3_2,3.3230330125019965
124,max_pressure,n3_3,0.0
125,max_pressure,n0_0,0.0
125,max_pressure,n0_1,4.411721899277611
125,max_pressure,n0_2,8.873487666395649
125,max_pressure,n0_3,0.0
125,max_pressure,n1_0,7.745055232610944
125,max_pressure,n1_1,19.465726888196233
125,max_pressure,n1_2,12.0
125,max_pressure,n1_3,8.873487666395649
125,max_pressure,n2_0,3.333333333333333
125,max_pressure,n2_1,27.727161551549933
125,max_pressure,n2_2,27.067969596646
125,max_pressure,n2_3,3.315439652272322
125,max_pressure,n3_0,0.0
125,max_pressure,n3_1,3.333333333333333
125,max_pressure,n3_2,8.982106318938989
125,max_pressure,n3_3,0.0
126,max_pressure,n0_0,0.0
126,max_pressure,n0_1,7.934164553935559
126,max_pressure,n0_2,2.333333333333333
126,max_pressure,n0_3,0.0
126,max_pressure,n1_0,3.9341645539355588
126,max_pressure,n1_1,22.323935332702554
126,max_pressure,n1_2,27.88673627281553
126,max_pressure,n1_3,2.6666666666666665
126,max_pressure,n2_0,9.242387183849978
126,max_pressure,n2_1,25.0
126,max_pressure,n2_2,30.791939517543078
126,max_pressure,n2_3,10.95257171887997
126,max_pressure,n3_0,0.0
126,max_pressure,n3_1,9.242387183849978
126,max_pressure,n3_2,2.9525717188799696
126,max_pressure,n3_3,0.0
127,max_pressure,n0_0,0.0
127,max_pressure,n0_1,3.554411075463185
127,max_pressure,n0_2,9.295578757605176
127,max_pressure,n0_3,0.0
127,max_pressure,n1_0,5.887744408796518
127,max_pressure,n1_1,24.867114901495214
127,max_pressure,n1_2,16.333333333333336
127,max_pressure,n1_3,9.295578757605176
127,max_pressure,n2_0,6.0
127,max_pressure,n2_1,28.62449588879855
127,max_pressure,n2_2,40.00418437329328
127,max_pressure,n2_3,2.7367514800020314
127,max_pressure,n3_0,0.0
127,max_pressure,n3_1,4.666666666666666
127,max_pressure,n3_2,10.736751480002031
127,max_pressure,n3_3,0.0
128,max_pressure,n0_0,0.0
128,max_pressure,n0_1,7.109122924326554
128,max_pressure,n0_2,4.0
128,max_pressure,n0_3,0.0
128,max_pressure,n1_0,5.442456257659888
128,max_pressure,n1_1,19.451996621849556
128,max_pressure,n1_2,30.191906839061105
128,max_pressure,n1_3,0.6666666666666666
128,max_pressure,n2_0,9.541498629599516
128,max_pressure,n2_1,22.666666666666668
128,max_pressure,n2_2,35.71841409868847
128,max_pressure,n2_3,12.749450581401216
128,max_pressure,n3_0,0.0
128,max_pressure,n3_1,9.541498629599516
128,max_pressure,n3_2,4.749450581401216
128,max_pressure,n3_3,0.0
129,max_pressure,n0_0,0.0
129,max_pressure,n0_1,3.402137598394071
129,max_pressure,n0_2,10.0639689463537
129,max_pressure,n0_3,0.0
129,max_pressure,n1_0,5.735470931727404
129,max_pressure,n1_1,26.16206735380108
129,max_pressure,n1_2,20.333333333333336
129,max_pressure,n1_3,10.0639689463537
129,max_pressure,n2_0,4.333333333333333
129,max_pressure,n2_1,26.209637363646173
129,max_pressure,n2_2,43.443400222152135
129,max_pressure,n2_3,2.807499765252099
129,max_pressure,n3_0,0.0
129,max_pressure,n3_1,3.666666666666667
129,max_pressure,n3_2,10.8074997652521
129,max_pressure,n3_3,0.0
130,max_pressure,n0_0,0.0
130,max_pressure,n0_1,7.748527942222447
130,max_pressure,n0_2,4.0
130,max_pressure,n0_3,0.0
130,max_pressure,n1_0,4.748527942222447
130,max_pressure,n1_1,21.51898344888444
130,max_pressure,n1_2,29.847166209866504
130,max_pressure,n1_3,2.333333333333333
130,max_pressure,n2_0,8.736545787882056
130,max_pressure,n2_1,29.0
130,max_pressure,n2_2,42.948197952017985
130,max_pressure,n2_3,11.765304934310723
130,max_pressure,n3_0,0.0
130,max_pressure,n3_1,8.736545787882056
130,max_pressure,n3_2,3.7653049343107243
130,max_pressure,n3_3,0.0
131,max_pressure,n0_0,0.0
131,max_pressure,n0_1,4.41660562015569
131,max_pressure,n0_2,9.949055403288835
131,max_pressure,n0_3,0.0
131,max_pressure,n1_0,6.083272286822357
131,max_pressure,n1_1,30.857601566520945
131,max_pressure,n1_2,16.666666666666668
131,max_pressure,n1_3,9.949055403288835
131,max_pressure,n2_0,8.0
131,max_pressure,n2_1,29.243545204340123
131,max_pressure,n2_2,46.82799962464995
131,max_pressure,n2_3,3.1602729175177657
131,max_pressure,n3_0,0.0
131,max_pressure,n3_1,6.0
131,max_pressure,n3_2,11.160272917517766
131,max_pressure,n3_3,0.0
132,max_pressure,n0_0,0.0
132,max_pressure,n0_1,8.423055529472457
132,max_pressure,n0_2,3.0
132,max_pressure,n0_3,0.0
132,max_pressure,n1_0,6.75638886280579
132,max_pressure,n1_1,20.64185928394283
132,max_pressure,n1_2,31.57884859596069
132,max_pressure,n1_3,1.666666666666667
132,max_pressure,n2_0,9.414515068113374
132,max_pressure,n2_1,28.666666666666664
132,max_pressure,n2_2,41.05504452079272
132,max_pressure,n2_3,13.489126399821563
132,max_pressure,n3_0,0.0
132,max_pressure,n3_1,9.414515068113374
132,max_pressure,n3_2,5.489126399821563
132,max_pressure,n3_3,0.0
133,max_pressure,n0_0,0.0
133,max_pressure,n0_1,3.751700548256747
133,max_pressure,n0_2,10.52628286532023
133,max_pressure,n0_3,0.0
133,max_pressure,n1_0,5.418367214923414
133,max_pressure,n1_1,31.883133105779777
133,max_pressure,n1_2,19.666666666666664
133,max_pressure,n1_3,10.52628286532023
133,max_pressure,n2_0,6.333333333333333
133,max_pressure,n2_1,25.760796245540725
133,max_pressure,n2_2,49.724331494320495
133,max_pressure,n2_3,2.6757623639506427
133,max_pressure,n3_0,0.0
133,max_pressure,n3_1,4.0
133,max_pressure,n3_2,10.675762363950643
133,max_pressure,n3_3,0.0
134,max_pressure,n0_0,0.0
134,max_pressure,n0_1,10.906696990835307
134,max_pressure,n0_2,4.333333333333333
134,max_pressure,n0_3,0.0
134,max_pressure,n1_0,5.573363657501973
134,max_pressure,n1_1,20.721629587924067
134,max_pressure,n1_2,33.02706057826001
134,max_pressure,n1_3,3.0
134,max_pressure,n2_0,8.586932081846907
134,max_pressure,n2_1,24.333333333333336
134,max_pressure,n2_2,47.05825202590974
134,max_pressure,n2_3,12.45369692075804
134,max_pressure,n3_0,0.0
134,max_pressure,n3_1,8.586932081846907
134,max_pressure,n3_2,4.4536969207580395
134,max_pressure,n3_3,0.0
135,max_pressure,n0_0,0.0
135,max_pressure,n0_1,4.832125155535729
135,max_pressure,n0_2,11.009020192753336
135,max_pressure,n0_3,0.0
135,max_pressure,n1_0,5.498791822202396
135,max_pressure,n1_1,25.04315309490289
135,max_pressure,n1_2,15.666666666666668
135,max_pressure,n1_3,11.009020192753336
135,max_pressure,n2_0,5.0
135,max_pressure,n2_1,30.39764984399563
135,max_pressure,n2_2,60.55279917969735
135,max_pressure,n2_3,3.5655246884599023
135,max_pressure,n3_0,0.0
135,max_pressure,n3_1,4.0
135,max_pressure,n3_2,11.565524688459902
135,max_pressure,n3_3,0.0
136,max_pressure,n0_0,0.0
136,max_pressure,n0_1,7.741751373772292
136,max_pressure,n0_2,4.666666666666666
136,max_pressure,n0_3,0.0
136,max_pressure,n1_0,5.075084707105626
136,max_pressure,n1_1,23.006407203072648
136,max_pressure,n1_2,28.195644027282306
136,max_pressure,n1_3,2.0
136,max_pressure,n2_0,10.132549947998543
136,max_pressure,n2_1,28.666666666666664
136,max_pressure,n2_2,75.46849627101257
136,max_pressure,n2_3,11.787225986843342
136,max_pressure,n3_0,0.0
136,max_pressure,n3_1,10.132549947998543
136,max_pressure,n3_2,3.7872259868433424
136,max_pressure,n3_3,0.0
137,max_pressure,n0_0,0.0
137,max_pressure,n0_1,4.4948552134175594
137,max_pressure,n0_2,9.3985480090941
137,max_pressure,n0_3,0.0
137,max_pressure,n1_0,7.161521880084226
137,max_pressure,n1_1,36.11758355843442
